   Step          Temp         c_usual         Press 
     66600   1.0028755      1.4454816      23.702428
     66700   1.0036718      1.446483       23.723177
     66800   1.0008609      1.4433847      23.657654
     66900   0.99832462     1.4410201      23.665114
     67000   0.99986785     1.4424414      23.632073
     67100   0.99828715     1.4404055      23.668609
     67200   0.99524181     1.4369077      23.718649
     67300   1.0004933      1.4426151      23.732887
     67400   1.0022995      1.4444258      23.699016
     67500   0.99971734     1.4421072      23.634956
     67600   0.9985893      1.4409492      23.683598
     67700   0.99893693     1.4412781      23.681321
     67800   0.99919185     1.4412721      23.680688
     67900   0.99693145     1.4386659      23.610517
     68000   0.99852137     1.4405377      23.714025
     68100   1.001067       1.4418737      23.715918
     68200   0.99989564     1.44113        23.724185
     68300   1.0012912      1.4427056      23.694053
     68400   1.0003466      1.442005       23.679113
     68500   0.99947216     1.4411401      23.675411
     68600   0.99847172     1.4410377      23.68102 
     68700   0.99905578     1.4414597      23.639468
     68800   0.99824494     1.441222       23.632643
     68900   1.0011369      1.4437047      23.661626
     69000   1.0002513      1.443002       23.678179
     69100   1.0016324      1.4441632      23.665089
     69200   1.0001324      1.4422133      23.712038
     69300   0.99823094     1.4409432      23.679566
     69400   0.99808296     1.4404237      23.670011
     69500   0.99985628     1.4421997      23.66565 
     69600   0.999575       1.442049       23.668675
     69700   0.99941072     1.4429099      23.650493
     69800   1.0007189      1.4439264      23.678968
     69900   1.0024079      1.4460059      23.684801
     70000   0.99979391     1.4432589      23.65906 
     70100   1.0006997      1.4441603      23.713671
     70200   0.99976401     1.4433911      23.669666
     70300   0.99947746     1.4434565      23.65139 
     70400   1.0035252      1.4474059      23.721559
     70500   1.0024713      1.4461146      23.660073
     70600   0.99768649     1.4421874      23.661741
     70700   0.99873173     1.4429077      23.702937
     70800   1.0003981      1.4437752      23.714751
     70900   0.99866722     1.4426986      23.733364
     71000   0.99817979     1.4417221      23.704582
     71100   1.000969       1.4443956      23.704738
     71200   1.0029161      1.4458653      23.710511
     71300   1.0006297      1.4437374      23.699597
     71400   1.0026206      1.4457073      23.707847
     71500   0.99873027     1.4415916      23.696852
     71600   0.99722686     1.4399847      23.641405
     71700   1.0030466      1.4460743      23.696068
     71800   1.0013744      1.4446218      23.660711
     71900   0.99853936     1.4420013      23.727456
     72000   0.99984259     1.4437476      23.704888
     72100   0.99984779     1.443329       23.706349
     72200   1.0021911      1.4456655      23.680475
     72300   1.0031364      1.4463184      23.670327
     72400   0.99736691     1.4410848      23.678601
     72500   0.99875619     1.4429539      23.684991
     72600   1.0011396      1.4451937      23.70375 
     72700   1.0002962      1.4445189      23.667057
     72800   1.0026131      1.4473453      23.716757
     72900   0.99845258     1.443231       23.662194
     73000   0.99989876     1.4452278      23.667264
     73100   0.99558533     1.4403595      23.628678
     73200   1.0014505      1.4456395      23.704749
     73300   1.0000958      1.443929       23.699443
     73400   0.99828518     1.4412859      23.716332
     73500   1.0015279      1.4459208      23.724047
     73600   1.001335       1.4455567      23.699732
     73700   1.0002018      1.4442436      23.717059
     73800   0.99985614     1.4442506      23.708298
     73900   0.99811206     1.4430859      23.65324 
     74000   0.99867161     1.4435656      23.644182
     74100   1.0022023      1.4467889      23.65704 
     74200   1.0026489      1.4467877      23.692154
     74300   0.99914771     1.4435017      23.687756
     74400   0.99940531     1.4437093      23.692264
     74500   0.99947671     1.4433077      23.679691
     74600   1.0008738      1.4445068      23.638743
     74700   0.99721771     1.4409104      23.630784
     74800   1.002661       1.4461266      23.645947
     74900   0.99884714     1.4432537      23.680826
     75000   0.99936848     1.4437798      23.658073
     75100   1.0032024      1.4470347      23.674006
     75200   0.99830014     1.4426605      23.706226
     75300   0.99957387     1.4434314      23.661344
     75400   1.0002458      1.4440467      23.665881
     75500   1.0010634      1.4455451      23.712687
     75600   1.0012393      1.4452349      23.658679
     75700   1.0012285      1.445294       23.642155
     75800   0.99878062     1.442253       23.70736 
     75900   1.0026138      1.4465548      23.689773
     76000   1.0019275      1.4454462      23.618993
     76100   0.99753301     1.4411242      23.675841
     76200   0.99938288     1.4430966      23.688583
     76300   1.0019909      1.4457674      23.684274
     76400   1.000144       1.4441083      23.687187
     76500   1.0018337      1.4461519      23.675767
     76600   1.0012548      1.4451752      23.655758
     76700   0.9968765      1.4409063      23.6696  
     76800   0.99773887     1.4418558      23.637674
     76900   0.99854828     1.4426305      23.695346
     77000   1.0016663      1.4453561      23.688933
     77100   1.0008189      1.4448391      23.685599
     77200   1.0018788      1.4460102      23.705822
     77300   1.0007311      1.4457407      23.670036
     77400   1.002585       1.448002       23.662138
     77500   0.99704032     1.441578       23.622648
     77600   1.000288       1.4445452      23.691351
     77700   0.99931389     1.4427338      23.655918
     77800   0.99794091     1.4425396      23.662685
     77900   1.002907       1.447183       23.665401
     78000   1.0011933      1.4453515      23.691797
     78100   1.0004841      1.4448801      23.670004
     78200   0.99809393     1.4424155      23.659557
     78300   1.0026972      1.4462539      23.653199
     78400   0.99706655     1.441166       23.665589
     78500   0.99938609     1.4426121      23.736302
     78600   0.99873773     1.4427198      23.629641
     78700   0.999999       1.4434698      23.644352
     78800   1.0004119      1.4435986      23.677448
     78900   1.0027509      1.4469868      23.714813
     79000   0.99872517     1.4421623      23.69424 
     79100   1.0006864      1.4442618      23.690294
     79200   1.0052147      1.448409       23.672726
     79300   1.0017685      1.4445637      23.710318
     79400   0.99961839     1.4428775      23.685664
     79500   1.0022062      1.4457798      23.612257
     79600   0.99799583     1.4415884      23.682511
     79700   0.99920764     1.4422622      23.682382
     79800   1.001676       1.4450817      23.671003
     79900   1.0009365      1.4448798      23.63173 
     80000   0.99916359     1.4422904      23.713429
     80100   0.9985207      1.4424644      23.67037 
     80200   1.0018892      1.4453473      23.70706 
     80300   1.0000687      1.4431154      23.664234
     80400   1.0014871      1.4453586      23.642814
     80500   0.99975574     1.4430702      23.705412
     80600   0.99817229     1.4409299      23.679295
     80700   1.0007794      1.4436215      23.67317 
     80800   0.99859876     1.4418186      23.670999
     80900   0.99670969     1.4397309      23.689954
     81000   1.0015656      1.4441875      23.716794
     81100   1.0017101      1.444381       23.679328
     81200   0.99671055     1.4396627      23.724649
     81300   0.99437148     1.4373114      23.624532
     81400   0.99731991     1.4407124      23.665567
     81500   1.0011229      1.4444369      23.727704
     81600   1.0053089      1.4485612      23.633794
     81700   0.99974261     1.4429995      23.712489
     81800   0.99966749     1.4436901      23.637141
     81900   0.99738453     1.4416494      23.658124
     82000   0.99797372     1.4424801      23.640129
     82100   0.99954482     1.4437358      23.714298
     82200   1.0025789      1.4465826      23.687042
     82300   1.0023219      1.4461947      23.685818
     82400   0.99838325     1.4418452      23.665008
     82500   1.0007845      1.4443943      23.700459
     82600   1.001071       1.444592       23.743442
     82700   1.0004175      1.4440131      23.687058
     82800   0.99850804     1.4412111      23.669238
     82900   1.0026113      1.446047       23.747993
     83000   0.99568053     1.4397381      23.655976
     83100   0.9996767      1.4440007      23.653433
     83200   0.99929896     1.4427122      23.692009
     83300   1.0011469      1.4451367      23.656088
     83400   0.99881217     1.4430387      23.649695
     83500   0.99723739     1.4415183      23.67219 
     83600   0.99703127     1.4414942      23.639992
     83700   0.99917496     1.4432911      23.67128 
     83800   0.99974022     1.4435057      23.692077
     83900   1.0016951      1.4462387      23.692001
     84000   1.0003949      1.4448592      23.649769
     84100   0.99976683     1.4434033      23.710549
     84200   1.0007536      1.4445196      23.684283
     84300   0.99827864     1.4419542      23.684861
     84400   0.99941851     1.4426463      23.644365
     84500   0.99858528     1.4423934      23.669899
     84600   0.99829834     1.4414239      23.671017
     84700   0.99920953     1.4421177      23.669357
     84800   1.0020102      1.4447853      23.690287
